GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
PSEN1	MNAT1	-0.744791104232636	transcript-transcript	0.744791104232636
IRF3	MGMT	0.85954804640957	transcript-transcript	0.85954804640957
IRF3	SRP9	-0.686660097682789	transcript-transcript	0.686660097682789
IRF3	IL10RB	-0.509413167962903	transcript-transcript	0.509413167962903
ITGAL	SET	-0.207751660813451	transcript-transcript	0.207751660813451
ITGAL	ITK	-0.128781180627322	transcript-transcript	0.128781180627322
IL10RA	RELB	-0.264262294554207	transcript-transcript	0.264262294554207
IL10RA	TNFAIP3	-0.284900485282821	transcript-transcript	0.284900485282821
TNFRSF1A	SLC11A2	-0.186173037958722	transcript-transcript	0.186173037958722
PSMD2	PSMB5	0.614135724428369	transcript-transcript	0.614135724428369
PSMD2	TXN	0.205073137056685	transcript-transcript	0.205073137056685
KIT	TNFRSF1A	0.318571578420052	transcript-transcript	0.318571578420052
PTEN	SET	-0.697528509421029	transcript-transcript	0.697528509421029
PTEN	MPV17	-0.693899033891795	transcript-transcript	0.693899033891795
PTEN	IGF2R	0.853215827642184	transcript-transcript	0.853215827642184
KRAS	SRP9	0.754181526645872	transcript-transcript	0.754181526645872
S100A8	IFIT2	-0.15642430539696	transcript-transcript	0.15642430539696
S100A8	RNASE2	0.640799329918349	transcript-transcript	0.640799329918349
S100A8	PFKFB3	0.70213521244747	transcript-transcript	0.70213521244747
S100A8	PLEK	0.321379511577822	transcript-transcript	0.321379511577822
S100A8	S100A9	0.974983152312206	transcript-transcript	0.974983152312206
S100A8	PLAUR	0.52530158158354	transcript-transcript	0.52530158158354
S100A8	CFP	0.417919605295507	transcript-transcript	0.417919605295507
S100A8	IFIT3	-0.260542231093701	transcript-transcript	0.260542231093701
S100A8	RELB	0.136922836864288	transcript-transcript	0.136922836864288
S100A8	TNFAIP3	0.366726576180366	transcript-transcript	0.366726576180366
S100A8	IL10RA	-0.626056288007439	transcript-transcript	0.626056288007439
IRF8	IL6ST	-0.344935417805783	transcript-transcript	0.344935417805783
NFKBIA	RNASE2	0.349487726173613	transcript-transcript	0.349487726173613
NFKBIA	PFKFB3	0.869823410612156	transcript-transcript	0.869823410612156
NFKBIA	PLEK	0.762443389810482	transcript-transcript	0.762443389810482
NFKBIA	S100A9	0.509545088607531	transcript-transcript	0.509545088607531
NFKBIA	PDGFB	-0.687807789641591	transcript-transcript	0.687807789641591
NFKBIA	PLAUR	0.528296769723233	transcript-transcript	0.528296769723233
NFKBIA	JUND	-0.354105710039042	transcript-transcript	0.354105710039042
NFKBIA	PLP2	0.700070169547246	transcript-transcript	0.700070169547246
NFKBIA	RELB	-0.224135712154424	transcript-transcript	0.224135712154424
NFKBIA	TNFAIP3	0.888664444950041	transcript-transcript	0.888664444950041
NFKBIA	JUNB	0.376000228546317	transcript-transcript	0.376000228546317
NFKBIA	IL10RA	-0.441612553830458	transcript-transcript	0.441612553830458
NFKBIA	S100A8	0.575700105390428	transcript-transcript	0.575700105390428
ICAM1	SLC11A1	0.125294407678405	transcript-transcript	0.125294407678405
ICAM1	IFIT2	0.273218959478933	transcript-transcript	0.273218959478933
ICAM1	RNASE2	0.164838161865363	transcript-transcript	0.164838161865363
ICAM1	PFKFB3	0.418967216163409	transcript-transcript	0.418967216163409
ICAM1	PLEK	0.52984577359635	transcript-transcript	0.52984577359635
ICAM1	NFKB2	0.49808124769573	transcript-transcript	0.49808124769573
ICAM1	RELB	0.461209249788152	transcript-transcript	0.461209249788152
ICAM1	IL10RA	-0.545661153949608	transcript-transcript	0.545661153949608
ICAM1	S100A8	0.425327131756304	transcript-transcript	0.425327131756304
ICAM1	NFKBIA	0.347041011145597	transcript-transcript	0.347041011145597
STAT3	S100A9	0.467040991631677	transcript-transcript	0.467040991631677
STAT3	KCNJ2	0.938508856740186	transcript-transcript	0.938508856740186
STAT3	RAB1A	0.910403641953939	transcript-transcript	0.910403641953939
STAT3	SLA	0.88767935265737	transcript-transcript	0.88767935265737
STAT3	NR1H2	-0.125736735812984	transcript-transcript	0.125736735812984
STAT3	RELB	-0.254958329910959	transcript-transcript	0.254958329910959
STAT3	PNP	-0.431008441397083	transcript-transcript	0.431008441397083
STAT3	NFKBIA	0.897827770939608	transcript-transcript	0.897827770939608
NFKB1	PTGDR	-0.296119027998174	transcript-transcript	0.296119027998174
NFKB1	PFKFB3	0.903944550445641	transcript-transcript	0.903944550445641
NFKB1	RAB1A	0.88935620144215	transcript-transcript	0.88935620144215
NFKB1	PLAUR	0.384840468858364	transcript-transcript	0.384840468858364
NFKB1	SLA	0.86884525893269	transcript-transcript	0.86884525893269
NFKB1	NR1H2	-0.233149291733809	transcript-transcript	0.233149291733809
NFKB1	IFNGR2	0.825642691412918	transcript-transcript	0.825642691412918
NFKB1	IFIT3	-0.108193243373089	transcript-transcript	0.108193243373089
NFKB1	RELB	-0.248124774525025	transcript-transcript	0.248124774525025
NFKB1	PNP	-0.238704411700336	transcript-transcript	0.238704411700336
NFKB1	IL10RA	-0.412038562969584	transcript-transcript	0.412038562969584
NFKB1	NFKBIA	0.833306296790434	transcript-transcript	0.833306296790434
NFKB1	STAT3	0.873057339694118	transcript-transcript	0.873057339694118
LYN	PTGDR	-0.258212087509329	transcript-transcript	0.258212087509329
LYN	RNASE2	0.239636664223162	transcript-transcript	0.239636664223162
LYN	PLEK	0.932981993629772	transcript-transcript	0.932981993629772
LYN	S100A9	0.437233703922979	transcript-transcript	0.437233703922979
LYN	RAB1A	0.947082140062225	transcript-transcript	0.947082140062225
LYN	PLAUR	0.53316360294833	transcript-transcript	0.53316360294833
LYN	CFP	-0.273164208695389	transcript-transcript	0.273164208695389
LYN	SLA	0.887132393417542	transcript-transcript	0.887132393417542
LYN	NR1H2	-0.220523840605106	transcript-transcript	0.220523840605106
LYN	IFNGR2	0.907496283032469	transcript-transcript	0.907496283032469
LYN	RARA	0.52118435016384	transcript-transcript	0.52118435016384
LYN	IFIT3	-0.103726863938088	transcript-transcript	0.103726863938088
LYN	RELB	-0.248580391987026	transcript-transcript	0.248580391987026
LYN	PNP	-0.333487738065127	transcript-transcript	0.333487738065127
LYN	IL10RA	-0.485104515947141	transcript-transcript	0.485104515947141
LYN	S100A8	0.517160152271743	transcript-transcript	0.517160152271743
LYN	NFKBIA	0.872896417076514	transcript-transcript	0.872896417076514
LYN	ICAM1	0.493691100883257	transcript-transcript	0.493691100883257
LYN	STAT3	0.962650338993325	transcript-transcript	0.962650338993325
LYN	NFKB1	0.92676823936033	transcript-transcript	0.92676823936033
CXCL8	IFIT2	0.286529925545154	transcript-transcript	0.286529925545154
CXCL8	RNASE2	-0.542893351098426	transcript-transcript	0.542893351098426
CXCL8	PFKFB3	-0.158363067450041	transcript-transcript	0.158363067450041
CXCL8	IFIT3	0.138972772940357	transcript-transcript	0.138972772940357
CXCL8	JUNB	0.123482494748473	transcript-transcript	0.123482494748473
CXCL8	S100A8	-0.214578572066048	transcript-transcript	0.214578572066048
CXCL8	NFKBIA	-0.106089517747457	transcript-transcript	0.106089517747457
CXCL8	NFKB1	-0.151430135554985	transcript-transcript	0.151430135554985
PDGFRB	PSMD2	0.134810175298353	transcript-transcript	0.134810175298353
PTGS2	IFIT2	0.200306321547153	transcript-transcript	0.200306321547153
PTGS2	RELB	-0.167782392838437	transcript-transcript	0.167782392838437
PTGS2	JUNB	0.331028579146919	transcript-transcript	0.331028579146919
PTGS2	NFKBIA	0.153449914245444	transcript-transcript	0.153449914245444
PTGS2	STAT3	0.204831519070459	transcript-transcript	0.204831519070459
PTGS2	CXCL8	0.822548948562665	transcript-transcript	0.822548948562665
CXCL2	IFIT2	-0.444602163677839	transcript-transcript	0.444602163677839
CXCL2	PLAUR	-0.200586627681089	transcript-transcript	0.200586627681089
CXCL2	NFKB2	-0.18351070071514	transcript-transcript	0.18351070071514
CXCL2	IFIT3	-0.457100778142775	transcript-transcript	0.457100778142775
CXCL2	RELB	-0.185131384202886	transcript-transcript	0.185131384202886
CXCL2	JUNB	0.28375678200919	transcript-transcript	0.28375678200919
CXCL2	PNP	0.612848761068573	transcript-transcript	0.612848761068573
CXCL2	IL10RA	0.278612451899417	transcript-transcript	0.278612451899417
CXCL2	S100A8	0.169776780545723	transcript-transcript	0.169776780545723
CXCL2	ICAM1	-0.391678787036945	transcript-transcript	0.391678787036945
CXCL2	NFKB1	-0.108187882596913	transcript-transcript	0.108187882596913
CXCL1	PTGS1	-0.18681428895575	transcript-transcript	0.18681428895575
CXCL1	SLC2A1	0.118882697111486	transcript-transcript	0.118882697111486
RPS16	RPL4	0.910453774677041	transcript-transcript	0.910453774677041
RPS16	RPS2	0.978549832997142	transcript-transcript	0.978549832997142
RPS16	RPS20	0.96895275140446	transcript-transcript	0.96895275140446
RPS16	ZBTB17	0.652728351838281	transcript-transcript	0.652728351838281
RPS16	RPS21	0.97711727425461	transcript-transcript	0.97711727425461
RPS16	STIL	-0.411418552680219	transcript-transcript	0.411418552680219
RPS16	MAN2A1	-0.671776400499214	transcript-transcript	0.671776400499214
RPS16	YARS1	0.694357162256421	transcript-transcript	0.694357162256421
RPS16	TAP1	-0.249897826657628	transcript-transcript	0.249897826657628
IL1B	IFIT2	0.380606189427146	transcript-transcript	0.380606189427146
IL1B	RNASE2	0.223554101703128	transcript-transcript	0.223554101703128
IL1B	PFKFB3	0.68915373178827	transcript-transcript	0.68915373178827
IL1B	PLEK	0.625347728436408	transcript-transcript	0.625347728436408
IL1B	S100A9	0.31469460163746	transcript-transcript	0.31469460163746
IL1B	CFP	-0.221009964521501	transcript-transcript	0.221009964521501
IL1B	NFKB2	0.258964584415838	transcript-transcript	0.258964584415838
IL1B	TNFAIP3	0.630282951465872	transcript-transcript	0.630282951465872
IL1B	S100A8	0.400326464362378	transcript-transcript	0.400326464362378
IL1B	NFKBIA	0.701298923914288	transcript-transcript	0.701298923914288
IL1B	ICAM1	0.408595630877436	transcript-transcript	0.408595630877436
IL1B	LYN	0.75707329211775	transcript-transcript	0.75707329211775
IL1B	CXCL8	0.195674261915606	transcript-transcript	0.195674261915606
IL1B	PTGS2	0.423567246832719	transcript-transcript	0.423567246832719
FOS	RAB1A	0.433357527409672	transcript-transcript	0.433357527409672
FOS	JUND	0.142882614238926	transcript-transcript	0.142882614238926
FOS	JUNB	0.529564738790647	transcript-transcript	0.529564738790647
FOS	PTGS2	0.579085017899478	transcript-transcript	0.579085017899478
STAT1	TAP1	0.765481773911671	transcript-transcript	0.765481773911671
STAT1	IFIT3	0.79537364022999	transcript-transcript	0.79537364022999
CCL5	NBN	-0.708856871926046	transcript-transcript	0.708856871926046
CCL5	PLEK	-0.695381619491148	transcript-transcript	0.695381619491148
MMP9	PTGDS	-0.358953925487891	transcript-transcript	0.358953925487891
MMP9	STAT1	-0.2621724562272	transcript-transcript	0.2621724562272
BCL2A1	RNASE2	0.29127647317402	transcript-transcript	0.29127647317402
BCL2A1	PLEK	0.454446934502868	transcript-transcript	0.454446934502868
BCL2A1	RAB1A	0.663927605513022	transcript-transcript	0.663927605513022
BCL2A1	SLA	0.668729380730711	transcript-transcript	0.668729380730711
BCL2A1	NFKB2	-0.141808554479875	transcript-transcript	0.141808554479875
BCL2A1	IDO1	-0.564187593583113	transcript-transcript	0.564187593583113
BCL2A1	IFIT3	-0.263862544192052	transcript-transcript	0.263862544192052
BCL2A1	RELB	-0.140202782954976	transcript-transcript	0.140202782954976
BCL2A1	TNFAIP3	0.505735073707863	transcript-transcript	0.505735073707863
BCL2A1	IL10RA	-0.510991417765884	transcript-transcript	0.510991417765884
BCL2A1	S100A8	0.820876012584662	transcript-transcript	0.820876012584662
BCL2A1	NFKBIA	0.674624101954843	transcript-transcript	0.674624101954843
BCL2A1	ICAM1	0.273532874029721	transcript-transcript	0.273532874029721
BCL2A1	STAT3	0.687478939998592	transcript-transcript	0.687478939998592
BCL2A1	NFKB1	0.50038382370928	transcript-transcript	0.50038382370928
BCL2A1	LYN	0.640530533984808	transcript-transcript	0.640530533984808
BCL2A1	CXCL8	0.109937030584847	transcript-transcript	0.109937030584847
PTBP1	SLC11A1	-0.348187830523048	transcript-transcript	0.348187830523048
PFKFB3	KCNMA1	0.663346968033498	transcript-transcript	0.663346968033498
PFDN4	THOP1	0.798538376292551	transcript-transcript	0.798538376292551
SET	GADD45B	-0.554539771554053	transcript-transcript	0.554539771554053
SNRPE	PTBP1	0.80054119266814	transcript-transcript	0.80054119266814
RPS14	RPL4	0.95519761834313	transcript-transcript	0.95519761834313
RIT1	PFKFB3	0.92277389123181	transcript-transcript	0.92277389123181
EZR	OSBP	-0.646621311902441	transcript-transcript	0.646621311902441
LRP1	NFIA	0.267168329295913	transcript-transcript	0.267168329295913
TCN1	MC1R	-0.518153386627696	transcript-transcript	0.518153386627696
RPS21	SORD	0.524371540956777	transcript-transcript	0.524371540956777
NDUFB7	MC1R	0.465156671751195	transcript-transcript	0.465156671751195
NDUFB7	TCN1	-0.280688743304083	transcript-transcript	0.280688743304083
PLP2	SCD	0.291400907166411	transcript-transcript	0.291400907166411
INSIG1	PFDN4	-0.287509298718599	transcript-transcript	0.287509298718599
STIL	SCD	0.604762493361219	transcript-transcript	0.604762493361219
STIL	PLP2	0.123056863911902	transcript-transcript	0.123056863911902
TYMS	SORD	-0.114826554984585	transcript-transcript	0.114826554984585
PSMD8	RPS21	0.677371523377921	transcript-transcript	0.677371523377921
MSN	NPAT	0.50876706704394	transcript-transcript	0.50876706704394
MSN	CD46	0.880493546936124	transcript-transcript	0.880493546936124
SKIV2L	NPAT	-0.191748086042042	transcript-transcript	0.191748086042042
SKIV2L	MSN	0.250241156772156	transcript-transcript	0.250241156772156
MMP1	SCD	0.378354048174483	transcript-transcript	0.378354048174483
MMP1	STIL	0.288707299241257	transcript-transcript	0.288707299241257
MAN2A1	NPAT	0.76652514169534	transcript-transcript	0.76652514169534
MAN2A1	SCD	0.202528323513769	transcript-transcript	0.202528323513769
MAN2A1	MSN	0.633122410416316	transcript-transcript	0.633122410416316
PSMB7	THOP1	0.703352996331419	transcript-transcript	0.703352996331419
PSMB7	PFDN4	0.813272576779184	transcript-transcript	0.813272576779184
PSMB7	MPV17	0.373920675355378	transcript-transcript	0.373920675355378
PMP22	MAP1A	0.243351766386809	transcript-transcript	0.243351766386809
LCN2	MPV17	-0.146927791439389	transcript-transcript	0.146927791439389
NPM1	SORD	0.444024786293037	transcript-transcript	0.444024786293037
NPM1	RPS14	0.762199847625641	transcript-transcript	0.762199847625641
TFDP1	SMS	-0.31831621530084	transcript-transcript	0.31831621530084
CD200	STAT5B	-0.246269035468345	transcript-transcript	0.246269035468345
IGF2R	UBE3A	0.297360119821132	transcript-transcript	0.297360119821132
IGF2R	MAN2A1	0.591858166658184	transcript-transcript	0.591858166658184
POLD1	NR1H2	0.678325792651267	transcript-transcript	0.678325792651267
IFIT3	MMP1	-0.349905037089651	transcript-transcript	0.349905037089651
SYK	RIT1	0.884059098535418	transcript-transcript	0.884059098535418
ITGA5	SDC2	0.129274460019325	transcript-transcript	0.129274460019325
TXNRD1	NPM1	-0.767736898274204	transcript-transcript	0.767736898274204
TXNRD1	MKI67	-0.378366284653441	transcript-transcript	0.378366284653441
NDUFAB1	SORD	0.519690970311145	transcript-transcript	0.519690970311145
NDUFAB1	RPS21	0.878853345322423	transcript-transcript	0.878853345322423
NDUFAB1	PSMD8	0.819418093444431	transcript-transcript	0.819418093444431
NDUFAB1	NPM1	0.490457614402482	transcript-transcript	0.490457614402482
PNP	TXN	-0.308392105833079	transcript-transcript	0.308392105833079
PSEN1	SKIV2L	0.333853587825212	transcript-transcript	0.333853587825212
HSP90AA1	POLD1	-0.349221794351685	transcript-transcript	0.349221794351685
IL10RA	OSBP	-0.272343239017168	transcript-transcript	0.272343239017168
IL10RA	EZR	0.302013719939501	transcript-transcript	0.302013719939501
IL10RA	MAF	0.616814027253785	transcript-transcript	0.616814027253785
TNFRSF1A	PTBP1	-0.472793917783078	transcript-transcript	0.472793917783078
TNFRSF1A	EZR	-0.545879433048803	transcript-transcript	0.545879433048803
PSMD2	SREBF2	0.178029125267382	transcript-transcript	0.178029125267382
KIT	LRP1	-0.21919552613095	transcript-transcript	0.21919552613095
KRAS	SNRPE	-0.792316557526924	transcript-transcript	0.792316557526924
KRAS	EZR	-0.692531585622021	transcript-transcript	0.692531585622021
KRAS	TNFRSF1A	0.716840026812647	transcript-transcript	0.716840026812647
IRF8	SMS	0.411038805444149	transcript-transcript	0.411038805444149
STAT3	GADD45B	0.638063930260167	transcript-transcript	0.638063930260167
STAT3	CFP	-0.177528885244702	transcript-transcript	0.177528885244702
NFKB1	UBE3A	0.256085464596098	transcript-transcript	0.256085464596098
NFKB1	MAN2A1	0.386647268436043	transcript-transcript	0.386647268436043
FOS	KIT	0.575360798886091	transcript-transcript	0.575360798886091
STAT1	IL6ST	0.32956746690014	transcript-transcript	0.32956746690014
STAT1	LYN	0.184835494983751	transcript-transcript	0.184835494983751
MMP9	TIMP1	0.198301800153498	transcript-transcript	0.198301800153498
BCL2A1	SYK	0.816384982050852	transcript-transcript	0.816384982050852
