GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
IRF6	KCNJ2	0.184631734181465	transcript-transcript	0.184631734181465
PSMB7	TTF1	-0.546075104143402	transcript-transcript	0.546075104143402
PSMB7	PSMD8	0.918850305395989	transcript-transcript	0.918850305395989
PMP22	KCNJ2	-0.467678962087524	transcript-transcript	0.467678962087524
NR1H2	SREBF2	-0.131475433153017	transcript-transcript	0.131475433153017
ITPA	PLA2G4A	-0.681170381154078	transcript-transcript	0.681170381154078
LCN2	TCN1	0.901932250069522	transcript-transcript	0.901932250069522
UNG	TAF5	-0.421349547006113	transcript-transcript	0.421349547006113
UNG	MED1	-0.425353999959864	transcript-transcript	0.425353999959864
UNG	STIL	0.123904920946607	transcript-transcript	0.123904920946607
UNG	TYMS	0.232269645642693	transcript-transcript	0.232269645642693
PRL	IRF6	0.296301759932464	transcript-transcript	0.296301759932464
NPM1	HSPD1	0.652045529823461	transcript-transcript	0.652045529823461
TFDP1	STIL	0.744677943488129	transcript-transcript	0.744677943488129
TFDP1	TYMS	0.566309425245776	transcript-transcript	0.566309425245776
IL10RB	IFNGR2	0.889926340646608	transcript-transcript	0.889926340646608
SDC2	SLC5A5	0.202691530746664	transcript-transcript	0.202691530746664
SDC1	JUND	-0.469475301926203	transcript-transcript	0.469475301926203
MAT2A	NFIA	0.502105856459304	transcript-transcript	0.502105856459304
RARA	MED1	-0.113883079672135	transcript-transcript	0.113883079672135
CD200	SREBF2	0.399080845332081	transcript-transcript	0.399080845332081
MKI67	TAF5	0.336524097959952	transcript-transcript	0.336524097959952
MKI67	STIL	0.889474995404021	transcript-transcript	0.889474995404021
MKI67	TYMS	0.974489551715178	transcript-transcript	0.974489551715178
MKI67	TFDP1	0.617012641169186	transcript-transcript	0.617012641169186
IGF2R	EZR	-0.555666534209228	transcript-transcript	0.555666534209228
IGF2R	PLP2	0.192778518709448	transcript-transcript	0.192778518709448
IFIT3	IFIT2	0.976256646955808	transcript-transcript	0.976256646955808
IFIT3	NPAT	-0.150374492819532	transcript-transcript	0.150374492819532
RELB	NFKB2	0.833162481085665	transcript-transcript	0.833162481085665
RELB	IFNGR2	0.378377734748935	transcript-transcript	0.378377734748935
TBCA	NDUFB7	0.654880362835674	transcript-transcript	0.654880362835674
TBCA	PSMB5	0.532179362614686	transcript-transcript	0.532179362614686
TBCA	MAN2A1	-0.460172975642181	transcript-transcript	0.460172975642181
SYK	IL15	-0.125029936585433	transcript-transcript	0.125029936585433
SDCBP	CFP	-0.429368656483215	transcript-transcript	0.429368656483215
SDCBP	IGF2R	0.761500280008948	transcript-transcript	0.761500280008948
TIMP1	SLC22A4	-0.114453920861316	transcript-transcript	0.114453920861316
TIMP1	PRCC	0.797595310601445	transcript-transcript	0.797595310601445
TIMP1	SLA	-0.270633879918904	transcript-transcript	0.270633879918904
TIMP1	MSN	-0.555679423179905	transcript-transcript	0.555679423179905
TXNRD1	XPNPEP1	-0.16231092591592	transcript-transcript	0.16231092591592
NDUFAB1	PSPH	0.461750185753705	transcript-transcript	0.461750185753705
NDUFAB1	TFAP4	0.599973751212174	transcript-transcript	0.599973751212174
NDUFAB1	MPV17	0.745715991680779	transcript-transcript	0.745715991680779
RELA	NPAT	-0.650029093534824	transcript-transcript	0.650029093534824
RELA	SREBF2	-0.214578824510842	transcript-transcript	0.214578824510842
IKBKG	IRF6	0.102807236206812	transcript-transcript	0.102807236206812
TNFAIP3	PLEK	0.775592450253639	transcript-transcript	0.775592450253639
TNFAIP3	NFKB2	-0.190430531145462	transcript-transcript	0.190430531145462
TNFAIP3	RELB	-0.141256585763754	transcript-transcript	0.141256585763754
TXN	PTPA	-0.314199357215513	transcript-transcript	0.314199357215513
PNP	PSPH	0.375893865864263	transcript-transcript	0.375893865864263
PNP	TXNRD1	-0.429525108176654	transcript-transcript	0.429525108176654
PNP	JUNB	-0.297509957229876	transcript-transcript	0.297509957229876
IRF3	PPP1R10	-0.515311226612636	transcript-transcript	0.515311226612636
HSP90AA1	SRP9	0.294864771870419	transcript-transcript	0.294864771870419
HSP90AA1	PRCC	-0.502882205957695	transcript-transcript	0.502882205957695
HSP90AA1	TARS1	0.396498562695315	transcript-transcript	0.396498562695315
HSP90AA1	TXNRD1	0.239370160174504	transcript-transcript	0.239370160174504
HSP90AA1	PNP	0.268524913927892	transcript-transcript	0.268524913927892
IL10RA	IL15	0.28151374070626	transcript-transcript	0.28151374070626
TNFRSF1A	S100A4	0.483441765330625	transcript-transcript	0.483441765330625
TNFRSF1A	SLA	0.484728575521861	transcript-transcript	0.484728575521861
TNFRSF1A	SDCBP	0.757865603623396	transcript-transcript	0.757865603623396
KIT	PTGDR	0.233083873865012	transcript-transcript	0.233083873865012
KIT	OSBP	0.435041331231434	transcript-transcript	0.435041331231434
KIT	NPAT	0.303316399517328	transcript-transcript	0.303316399517328
KIT	SYK	0.53964660741563	transcript-transcript	0.53964660741563
PRKN	IL5RA	-0.13824822917254	transcript-transcript	0.13824822917254
KRAS	EZR	-0.374696425542427	transcript-transcript	0.374696425542427
KRAS	RARA	0.434173919543818	transcript-transcript	0.434173919543818
S100A8	S100A9	0.895815350753135	transcript-transcript	0.895815350753135
S100A8	TCN1	0.154962399072791	transcript-transcript	0.154962399072791
IRF8	SAT1	-0.104435840269497	transcript-transcript	0.104435840269497
IRF8	CFP	0.117997223223988	transcript-transcript	0.117997223223988
NFKBIA	PLEK	0.615312769325363	transcript-transcript	0.615312769325363
NFKBIA	IFNGR2	0.820374696252508	transcript-transcript	0.820374696252508
NFKBIA	TNFAIP3	0.868931418210366	transcript-transcript	0.868931418210366
ICAM1	IL15	0.387981623744448	transcript-transcript	0.387981623744448
STAT3	SOS1	0.734722363672541	transcript-transcript	0.734722363672541
STAT3	STAT5B	0.891282305754554	transcript-transcript	0.891282305754554
STAT3	PRCC	-0.33565103168532	transcript-transcript	0.33565103168532
STAT3	JUNB	0.264289911911765	transcript-transcript	0.264289911911765
STAT3	PNP	-0.441275105353998	transcript-transcript	0.441275105353998
NFKB1	MAN2A1	0.201067288647662	transcript-transcript	0.201067288647662
NFKB1	IFNGR2	0.677897047779085	transcript-transcript	0.677897047779085
NFKB1	RELB	0.267765158319195	transcript-transcript	0.267765158319195
LYN	PLAUR	0.530094740031221	transcript-transcript	0.530094740031221
CXCL8	SLC2A1	-0.19229271567422	transcript-transcript	0.19229271567422
CXCL8	IRF6	0.160593358739024	transcript-transcript	0.160593358739024
PDGFRB	SLC5A5	-0.241251559976046	transcript-transcript	0.241251559976046
PTGS2	PLA2G4A	0.180831117220884	transcript-transcript	0.180831117220884
CXCL2	IRF6	0.126437371832895	transcript-transcript	0.126437371832895
CXCL1	ME1	0.190227170158846	transcript-transcript	0.190227170158846
CXCL1	LRP1	0.100790870997772	transcript-transcript	0.100790870997772
CXCL1	IRF8	0.349268338657013	transcript-transcript	0.349268338657013
CXCL1	CXCL2	0.27056955357203	transcript-transcript	0.27056955357203
RPS16	RORC	0.54380276242548	transcript-transcript	0.54380276242548
RPS16	RPS14	0.945504506597243	transcript-transcript	0.945504506597243
RPS16	RPS21	0.962967703464533	transcript-transcript	0.962967703464533
RPS16	JUND	0.241514703442145	transcript-transcript	0.241514703442145
RPS16	P4HB	0.567945406107089	transcript-transcript	0.567945406107089
RPS16	NPM1	0.698855991905635	transcript-transcript	0.698855991905635
RPS16	SDC1	-0.149407044143264	transcript-transcript	0.149407044143264
IL1B	CFP	-0.16541743894401	transcript-transcript	0.16541743894401
FOS	TIMP1	-0.206728786387359	transcript-transcript	0.206728786387359
FOS	JUNB	0.623987287216022	transcript-transcript	0.623987287216022
STAT1	TAP1	0.847436992985179	transcript-transcript	0.847436992985179
STAT1	IFIT3	0.901162634001912	transcript-transcript	0.901162634001912
CCL5	KLRD1	0.39020364610004	transcript-transcript	0.39020364610004
MMP9	S100A9	0.538209781972845	transcript-transcript	0.538209781972845
MMP9	SRF	-0.153362584216573	transcript-transcript	0.153362584216573
MMP9	LCN2	0.517250767325355	transcript-transcript	0.517250767325355
MMP9	S100A8	0.438221850067738	transcript-transcript	0.438221850067738
BCL2A1	S100A9	0.658166457542766	transcript-transcript	0.658166457542766
BCL2A1	CFP	-0.234846422707707	transcript-transcript	0.234846422707707
BCL2A1	TCN1	-0.414422369083239	transcript-transcript	0.414422369083239
BCL2A1	S100A8	0.604866679794333	transcript-transcript	0.604866679794333
CXCR1	PCYT1A	0.755481566187983	transcript-transcript	0.755481566187983
ZMYM2	TAF4	0.44052234116974	transcript-transcript	0.44052234116974
ST14	WNT11	0.242837709721539	transcript-transcript	0.242837709721539
TSHR	TBXA2R	0.368619666014496	transcript-transcript	0.368619666014496
OSBP	PPP1R10	0.363735848013235	transcript-transcript	0.363735848013235
NPAT	SOS1	0.621915180936383	transcript-transcript	0.621915180936383
SCD	SREBF2	0.511338739151946	transcript-transcript	0.511338739151946
SGTA	GADD45B	-0.215150781189051	transcript-transcript	0.215150781189051
SFTPD	NDST1	-0.619355484110855	transcript-transcript	0.619355484110855
TFDP2	IFIT2	-0.282683489096803	transcript-transcript	0.282683489096803
PTGDS	PTGDR	0.631341342112532	transcript-transcript	0.631341342112532
SRF	PTPA	-0.119476328590825	transcript-transcript	0.119476328590825
CD46	NBN	0.799352702891995	transcript-transcript	0.799352702891995
CD46	ZMYM2	0.71858036255449	transcript-transcript	0.71858036255449
IL15	PLEK	0.215611877519864	transcript-transcript	0.215611877519864
IL15	PDGFB	0.344957546000602	transcript-transcript	0.344957546000602
PRCC	GADD45B	0.287585632956492	transcript-transcript	0.287585632956492
PRCC	MPI	0.356092673592996	transcript-transcript	0.356092673592996
PRCC	SGTA	0.630158395393707	transcript-transcript	0.630158395393707
IMPA1	NPAT	0.555616661578829	transcript-transcript	0.555616661578829
RIT1	ACSM3	-0.414479001860314	transcript-transcript	0.414479001860314
MARK3	ZMYM2	0.525231889366105	transcript-transcript	0.525231889366105
EZR	NPAT	-0.380143875822728	transcript-transcript	0.380143875822728
SLA	CST7	0.477609523952659	transcript-transcript	0.477609523952659
PMAIP1	PLEK	0.48186351922524	transcript-transcript	0.48186351922524
PMAIP1	CD46	0.31982588705672	transcript-transcript	0.31982588705672
PMAIP1	MDM2	0.230127747363104	transcript-transcript	0.230127747363104
UBE3A	SGTA	-0.367357305401493	transcript-transcript	0.367357305401493
RPS21	RPS14	0.944819654172207	transcript-transcript	0.944819654172207
NDUFB7	MTX1	0.185649583292381	transcript-transcript	0.185649583292381
NDUFB7	SNRPE	0.750259208328182	transcript-transcript	0.750259208328182
NFKB2	PLEK	0.122688049521422	transcript-transcript	0.122688049521422
NFKB2	PMAIP1	0.13202283193589	transcript-transcript	0.13202283193589
INSIG1	IMPA1	0.365905663118267	transcript-transcript	0.365905663118267
PIR	ME1	-0.3434181132299	transcript-transcript	0.3434181132299
IDO1	IL5RA	0.614489565758142	transcript-transcript	0.614489565758142
SLC2A1	SLC22A4	0.317420319219512	transcript-transcript	0.317420319219512
SLC2A1	CST7	0.385447202629102	transcript-transcript	0.385447202629102
MPV17	RNASE2	0.326687818408574	transcript-transcript	0.326687818408574
MPV17	MMP19	0.352331266104531	transcript-transcript	0.352331266104531
MPV17	PSMB5	0.636202345338313	transcript-transcript	0.636202345338313
TYMS	RAB1A	-0.114379525395311	transcript-transcript	0.114379525395311
TYMS	PMAIP1	-0.462204053393166	transcript-transcript	0.462204053393166
MAF	OSBP	-0.552459068212131	transcript-transcript	0.552459068212131
MAF	SLC2A1	-0.501368340780186	transcript-transcript	0.501368340780186
TARS1	MC1R	0.176189785063981	transcript-transcript	0.176189785063981
TARS1	TFAP4	0.160116750075807	transcript-transcript	0.160116750075807
PSMD8	MTX1	0.155823308364735	transcript-transcript	0.155823308364735
STAT5A	PLEK	0.544910338151265	transcript-transcript	0.544910338151265
SKIV2L	MARK3	0.527203623567264	transcript-transcript	0.527203623567264
MMP1	TSHR	0.366609863623083	transcript-transcript	0.366609863623083
PSMB7	XPNPEP1	-0.174594514375776	transcript-transcript	0.174594514375776
PSMB7	PSMD8	0.918850305395989	transcript-transcript	0.918850305395989
PRKCB	MPV17	-0.78112138458359	transcript-transcript	0.78112138458359
IL6ST	IFIT2	0.385902436068664	transcript-transcript	0.385902436068664
PMP22	ZNF135	0.65043342124861	transcript-transcript	0.65043342124861
PMP22	MMP1	-0.340868219845493	transcript-transcript	0.340868219845493
YARS1	MPI	0.819561423255523	transcript-transcript	0.819561423255523
YARS1	SGTA	0.576344162420125	transcript-transcript	0.576344162420125
YARS1	TARS1	0.515758489215939	transcript-transcript	0.515758489215939
ITPA	NRL	0.631977241809548	transcript-transcript	0.631977241809548
ITPA	XPNPEP1	-0.269294689261783	transcript-transcript	0.269294689261783
ITPA	PSMD8	0.805797438557018	transcript-transcript	0.805797438557018
ITPA	PSMB7	0.767270267997175	transcript-transcript	0.767270267997175
UNG	TFAP4	0.773675480274902	transcript-transcript	0.773675480274902
UNG	TARS1	0.5423881525383	transcript-transcript	0.5423881525383
NPM1	MGMT	0.716893759636422	transcript-transcript	0.716893759636422
NPM1	HSPD1	0.652045529823461	transcript-transcript	0.652045529823461
TFDP1	OSM	0.177736061895066	transcript-transcript	0.177736061895066
TFDP1	HSPD1	0.21290315763928	transcript-transcript	0.21290315763928
TFDP1	YARS1	-0.461108548930991	transcript-transcript	0.461108548930991
IFNGR2	KCNE1	0.482921286692239	transcript-transcript	0.482921286692239
IFNGR2	PLEK	0.711672826874832	transcript-transcript	0.711672826874832
SDC1	SREBF2	0.124153074865241	transcript-transcript	0.124153074865241
MAT2A	SCD	0.297124054171285	transcript-transcript	0.297124054171285
CD200	STAT5B	-0.283816340657355	transcript-transcript	0.283816340657355
MKI67	STIL	0.889474995404021	transcript-transcript	0.889474995404021
TAP1	CST7	0.618152049912221	transcript-transcript	0.618152049912221
TAP1	NFKB2	0.119406106655133	transcript-transcript	0.119406106655133
TAP1	PIR	0.218388454668861	transcript-transcript	0.218388454668861
TAP1	NR1H2	0.134527852383476	transcript-transcript	0.134527852383476
IGF2R	ZMYM2	0.665503637855358	transcript-transcript	0.665503637855358
IGF2R	TAP1	0.413118935843846	transcript-transcript	0.413118935843846
POLD1	MPI	0.794524335419237	transcript-transcript	0.794524335419237
POLD1	SGTA	0.852473743795087	transcript-transcript	0.852473743795087
POLD1	YARS1	0.655008278812992	transcript-transcript	0.655008278812992
POLD1	TFDP1	-0.388220936862426	transcript-transcript	0.388220936862426
IFIT3	IFIT2	0.976256646955808	transcript-transcript	0.976256646955808
IFIT3	IL6ST	0.316790696675592	transcript-transcript	0.316790696675592
RELB	IGFBP3	0.211273226679702	transcript-transcript	0.211273226679702
RELB	PMAIP1	0.175323176884411	transcript-transcript	0.175323176884411
RELB	TAP1	0.213152710656988	transcript-transcript	0.213152710656988
TBCA	SNRPE	0.695092427777402	transcript-transcript	0.695092427777402
TBCA	PLP2	0.250397866973981	transcript-transcript	0.250397866973981
ITGA5	SREBF2	-0.716022705520514	transcript-transcript	0.716022705520514
SDCBP	PFDN4	-0.659486091883298	transcript-transcript	0.659486091883298
SDCBP	IFNAR2	0.827345601310163	transcript-transcript	0.827345601310163
SDCBP	SAT1	0.722184522297475	transcript-transcript	0.722184522297475
TIMP1	PLEK	-0.432729107509264	transcript-transcript	0.432729107509264
TIMP1	CFP	0.764713691919862	transcript-transcript	0.764713691919862
TIMP1	STAT5A	0.217966813973586	transcript-transcript	0.217966813973586
TIMP1	SDCBP	-0.423204839203365	transcript-transcript	0.423204839203365
TXNRD1	BRAP	0.637284716409433	transcript-transcript	0.637284716409433
NDUFAB1	MGMT	0.903572467223131	transcript-transcript	0.903572467223131
NDUFAB1	PIGF	-0.115081625514303	transcript-transcript	0.115081625514303
NDUFAB1	PC	0.616549747273169	transcript-transcript	0.616549747273169
NDUFAB1	SNRPE	0.924942801099841	transcript-transcript	0.924942801099841
NDUFAB1	NDUFB7	0.839471845229794	transcript-transcript	0.839471845229794
NDUFAB1	TBCA	0.702134958598202	transcript-transcript	0.702134958598202
RASA1	PLA2G4A	0.66292087523123	transcript-transcript	0.66292087523123
RASA1	STAT5B	0.774321268687771	transcript-transcript	0.774321268687771
RASA1	PRKCB	0.809747117095448	transcript-transcript	0.809747117095448
RELA	NR1H2	0.481148461521416	transcript-transcript	0.481148461521416
IKBKG	CIITA	-0.328082318368586	transcript-transcript	0.328082318368586
IKBKG	NDST1	0.129851511102219	transcript-transcript	0.129851511102219
IKBKG	ZBTB17	0.853182990496038	transcript-transcript	0.853182990496038
IKBKG	SLC2A1	0.26034242031023	transcript-transcript	0.26034242031023
TNFAIP3	PCYT1A	0.738216464986696	transcript-transcript	0.738216464986696
TNFAIP3	PLEK	0.775592450253639	transcript-transcript	0.775592450253639
TNFAIP3	PMAIP1	0.313359843939749	transcript-transcript	0.313359843939749
TNFAIP3	NFKB2	-0.190430531145462	transcript-transcript	0.190430531145462
TNFAIP3	STAT5A	0.232556818661437	transcript-transcript	0.232556818661437
TNFAIP3	RELB	-0.141256585763754	transcript-transcript	0.141256585763754
TXN	MTX1	0.731383167552703	transcript-transcript	0.731383167552703
TXN	TSHR	0.115563871968937	transcript-transcript	0.115563871968937
