Gene 1	Gene 2	Weight	Network group	Network
GNAZ	PPBP	0.017476337	Co-expression	Burington-Shaughnessy-2008
GNAZ	PF4	0.018121533	Co-expression	Burington-Shaughnessy-2008
GNAZ	GP1BA	0.017044539	Co-expression	Burington-Shaughnessy-2008
GNAZ	NRGN	0.019629974	Co-expression	Burington-Shaughnessy-2008
GNAZ	PROS1	0.011606432	Co-expression	Burington-Shaughnessy-2008
GNAZ	F13A1	0.017563893	Co-expression	Burington-Shaughnessy-2008
GNAZ	GUCY1B1	0.01758593	Co-expression	Burington-Shaughnessy-2008
GNAZ	SELP	0.014563807	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	ITGA2B	0.018118382	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	GAS2L1	0.019069342	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	TAL1	0.020266322	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	PF4V1	0.02195456	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	ABLIM3	0.017698145	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	CLU	0.01514083	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	PPBP	0.021014223	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	PF4	0.020597477	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	GP1BA	0.019841483	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	NRGN	0.023371402	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	PROS1	0.014201944	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	F13A1	0.022102088	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	LTBP1	0.01997295	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	GUCY1B1	0.019489681	Co-expression	Burington-Shaughnessy-2008
PRKAR2B	SELP	0.018700257	Co-expression	Burington-Shaughnessy-2008
LCN2	ITGA2B	0.014557863	Co-expression	Burington-Shaughnessy-2008
LCN2	TAL1	0.013254162	Co-expression	Burington-Shaughnessy-2008
LCN2	PF4V1	0.013780175	Co-expression	Burington-Shaughnessy-2008
LCN2	ABLIM3	0.014346206	Co-expression	Burington-Shaughnessy-2008
LCN2	CLU	0.010265429	Co-expression	Burington-Shaughnessy-2008
LCN2	PPBP	0.016502542	Co-expression	Burington-Shaughnessy-2008
LCN2	PF4	0.016477792	Co-expression	Burington-Shaughnessy-2008
LCN2	MMP8	0.023687834	Co-expression	Burington-Shaughnessy-2008
LCN2	GP1BA	0.015919084	Co-expression	Burington-Shaughnessy-2008
LCN2	NRGN	0.015554284	Co-expression	Burington-Shaughnessy-2008
LCN2	F13A1	0.015651245	Co-expression	Burington-Shaughnessy-2008
LCN2	S100A9	0.019418268	Co-expression	Burington-Shaughnessy-2008
LCN2	GUCY1B1	0.014936122	Co-expression	Burington-Shaughnessy-2008
LCN2	SELP	0.0123415105	Co-expression	Burington-Shaughnessy-2008
LCN2	S100A8	0.023769096	Co-expression	Burington-Shaughnessy-2008
LCN2	AQP9	0.012397557	Co-expression	Burington-Shaughnessy-2008
LCN2	S100A12	0.025308734	Co-expression	Burington-Shaughnessy-2008
LCN2	PRKAR2B	0.010916622	Co-expression	Burington-Shaughnessy-2008
F2RL3	GAS2L1	0.0051175337	Co-expression	Burington-Shaughnessy-2008
F2RL3	SLC18A2	0.004182461	Co-expression	Burington-Shaughnessy-2008
F2RL3	MAOB	0.0056859045	Co-expression	Burington-Shaughnessy-2008
F2RL3	CLU	0.003689742	Co-expression	Burington-Shaughnessy-2008
F2RL3	HTRA1	0.0081818	Co-expression	Burington-Shaughnessy-2008
F2RL3	GUCY1B1	0.004058622	Co-expression	Burington-Shaughnessy-2008
MGLL	PROS1	0.010971724	Co-expression	Burington-Shaughnessy-2008
PLPP3	CLDN5	0.016902976	Co-expression	Burington-Shaughnessy-2008
WASF3	CLU	0.011750944	Co-expression	Burington-Shaughnessy-2008
WASF3	SELP	0.011358145	Co-expression	Burington-Shaughnessy-2008
ALOX12	KAZN	0.00972588	Co-expression	Burington-Shaughnessy-2008
ALOX12	ITGA2B	0.0056541194	Co-expression	Burington-Shaughnessy-2008
ALOX12	SIRPA	0.005665724	Co-expression	Burington-Shaughnessy-2008
ALOX12	CTDSPL	0.008740004	Co-expression	Burington-Shaughnessy-2008
ALOX12	ITGB3	0.008238675	Co-expression	Burington-Shaughnessy-2008
ALOX12	GAS2L1	0.006184295	Co-expression	Burington-Shaughnessy-2008
ALOX12	TAL1	0.0059962426	Co-expression	Burington-Shaughnessy-2008
ALOX12	PF4V1	0.0039002672	Co-expression	Burington-Shaughnessy-2008
ALOX12	CLDN5	0.0060448553	Co-expression	Burington-Shaughnessy-2008
ALOX12	MAOB	0.0067522074	Co-expression	Burington-Shaughnessy-2008
ALOX12	CALD1	0.0070247026	Co-expression	Burington-Shaughnessy-2008
ALOX12	CLU	0.0056841485	Co-expression	Burington-Shaughnessy-2008
ALOX12	PPBP	0.0041105235	Co-expression	Burington-Shaughnessy-2008
ALOX12	THBS1	0.01114922	Co-expression	Burington-Shaughnessy-2008
ALOX12	PF4	0.004656384	Co-expression	Burington-Shaughnessy-2008
ALOX12	GP1BA	0.0054709045	Co-expression	Burington-Shaughnessy-2008
ALOX12	HTRA1	0.008087639	Co-expression	Burington-Shaughnessy-2008
ALOX12	NRGN	0.003960037	Co-expression	Burington-Shaughnessy-2008
ALOX12	VWF	0.008295419	Co-expression	Burington-Shaughnessy-2008
ALOX12	F13A1	0.00442571	Co-expression	Burington-Shaughnessy-2008
ALOX12	GUCY1B1	0.0058970824	Co-expression	Burington-Shaughnessy-2008
ALOX12	SELP	0.0046233037	Co-expression	Burington-Shaughnessy-2008
ALOX12	GP9	0.0056676464	Co-expression	Burington-Shaughnessy-2008
ALOX12	PRKAR2B	0.004340824	Co-expression	Burington-Shaughnessy-2008
SCN1B	GAS2L1	0.0075175567	Co-expression	Burington-Shaughnessy-2008
SCN1B	PTAFR	0.0064995005	Co-expression	Burington-Shaughnessy-2008
SCN1B	F2RL3	0.0025223054	Co-expression	Burington-Shaughnessy-2008
IL6	PROS1	0.013865207	Co-expression	Burington-Shaughnessy-2008
EGF	KAZN	0.0061614485	Co-expression	Burington-Shaughnessy-2008
EGF	PCYT1B	0.0052761016	Co-expression	Burington-Shaughnessy-2008
EGF	PTGER3	0.006000784	Co-expression	Burington-Shaughnessy-2008
EGF	MAP1A	0.0039360905	Co-expression	Burington-Shaughnessy-2008
EGF	CDC42BPA	0.0030938652	Co-expression	Burington-Shaughnessy-2008
EGF	THBS1	0.005820669	Co-expression	Burington-Shaughnessy-2008
EGF	ITGA1	0.0044310577	Co-expression	Burington-Shaughnessy-2008
EGF	VWF	0.004839836	Co-expression	Burington-Shaughnessy-2008
EGF	GSTM5	0.006278817	Co-expression	Burington-Shaughnessy-2008
GP5	ITGA2B	0.0241413	Co-expression	Burington-Shaughnessy-2008
GP5	ITGB3	0.022874381	Co-expression	Burington-Shaughnessy-2008
GP5	GAS2L1	0.018007992	Co-expression	Burington-Shaughnessy-2008
GP5	TAL1	0.025956359	Co-expression	Burington-Shaughnessy-2008
GP5	PF4V1	0.027035307	Co-expression	Burington-Shaughnessy-2008
GP5	MAOB	0.017556125	Co-expression	Burington-Shaughnessy-2008
GP5	ABLIM3	0.02362037	Co-expression	Burington-Shaughnessy-2008
GP5	CALD1	0.02817323	Co-expression	Burington-Shaughnessy-2008
GP5	CLU	0.021586964	Co-expression	Burington-Shaughnessy-2008
GP5	PPBP	0.026797296	Co-expression	Burington-Shaughnessy-2008
GP5	PF4	0.027116532	Co-expression	Burington-Shaughnessy-2008
GP5	MMP8	0.014778514	Co-expression	Burington-Shaughnessy-2008
GP5	GP1BA	0.02529801	Co-expression	Burington-Shaughnessy-2008
GP5	NRGN	0.029719811	Co-expression	Burington-Shaughnessy-2008
GP5	VWF	0.020423071	Co-expression	Burington-Shaughnessy-2008
GP5	PROS1	0.016180377	Co-expression	Burington-Shaughnessy-2008
GP5	F13A1	0.02604525	Co-expression	Burington-Shaughnessy-2008
GP5	GUCY1B1	0.026093626	Co-expression	Burington-Shaughnessy-2008
GP5	SELP	0.020980524	Co-expression	Burington-Shaughnessy-2008
GP5	PRKAR2B	0.020992577	Co-expression	Burington-Shaughnessy-2008
GP5	LCN2	0.0148984855	Co-expression	Burington-Shaughnessy-2008
GP5	ALOX12	0.0051166695	Co-expression	Burington-Shaughnessy-2008
VCL	ITGA2B	0.019422553	Co-expression	Burington-Shaughnessy-2008
VCL	ITGB3	0.019737357	Co-expression	Burington-Shaughnessy-2008
VCL	GAS2L1	0.01956366	Co-expression	Burington-Shaughnessy-2008
VCL	TAL1	0.022726791	Co-expression	Burington-Shaughnessy-2008
VCL	PF4V1	0.02687301	Co-expression	Burington-Shaughnessy-2008
VCL	MAOB	0.017393788	Co-expression	Burington-Shaughnessy-2008
VCL	ABLIM3	0.018577667	Co-expression	Burington-Shaughnessy-2008
VCL	CALD1	0.022213738	Co-expression	Burington-Shaughnessy-2008
VCL	CLU	0.016932247	Co-expression	Burington-Shaughnessy-2008
VCL	PPBP	0.023553565	Co-expression	Burington-Shaughnessy-2008
VCL	PF4	0.022658078	Co-expression	Burington-Shaughnessy-2008
VCL	MMP8	0.013487699	Co-expression	Burington-Shaughnessy-2008
VCL	GP1BA	0.021786889	Co-expression	Burington-Shaughnessy-2008
VCL	ZNF185	0.016603341	Co-expression	Burington-Shaughnessy-2008
VCL	NRGN	0.026938286	Co-expression	Burington-Shaughnessy-2008
VCL	PROS1	0.0178323	Co-expression	Burington-Shaughnessy-2008
VCL	F13A1	0.026449641	Co-expression	Burington-Shaughnessy-2008
VCL	GUCY1B1	0.023099916	Co-expression	Burington-Shaughnessy-2008
VCL	SELP	0.018913766	Co-expression	Burington-Shaughnessy-2008
VCL	GP9	0.014385023	Co-expression	Burington-Shaughnessy-2008
VCL	GNAZ	0.017866025	Co-expression	Burington-Shaughnessy-2008
VCL	PRKAR2B	0.021018516	Co-expression	Burington-Shaughnessy-2008
VCL	LCN2	0.014040906	Co-expression	Burington-Shaughnessy-2008
VCL	ALOX12	0.0039240452	Co-expression	Burington-Shaughnessy-2008
VCL	GP5	0.023085102	Co-expression	Burington-Shaughnessy-2008
DNM3	ITGA2B	0.02120787	Co-expression	Burington-Shaughnessy-2008
DNM3	ITGB3	0.019753782	Co-expression	Burington-Shaughnessy-2008
DNM3	GAS2L1	0.017504215	Co-expression	Burington-Shaughnessy-2008
DNM3	TAL1	0.022692816	Co-expression	Burington-Shaughnessy-2008
DNM3	PF4V1	0.026368976	Co-expression	Burington-Shaughnessy-2008
DNM3	MAOB	0.019430708	Co-expression	Burington-Shaughnessy-2008
DNM3	ABLIM3	0.021678407	Co-expression	Burington-Shaughnessy-2008
DNM3	CALD1	0.021776175	Co-expression	Burington-Shaughnessy-2008
DNM3	CLU	0.015897691	Co-expression	Burington-Shaughnessy-2008
DNM3	PPBP	0.022519872	Co-expression	Burington-Shaughnessy-2008
DNM3	PF4	0.02267607	Co-expression	Burington-Shaughnessy-2008
DNM3	MMP8	0.014681723	Co-expression	Burington-Shaughnessy-2008
DNM3	GP1BA	0.026999839	Co-expression	Burington-Shaughnessy-2008
DNM3	NRGN	0.026439298	Co-expression	Burington-Shaughnessy-2008
DNM3	PROS1	0.01514845	Co-expression	Burington-Shaughnessy-2008
DNM3	F13A1	0.026610166	Co-expression	Burington-Shaughnessy-2008
DNM3	GUCY1B1	0.02177994	Co-expression	Burington-Shaughnessy-2008
DNM3	SELP	0.01836684	Co-expression	Burington-Shaughnessy-2008
DNM3	S100A12	0.012672501	Co-expression	Burington-Shaughnessy-2008
DNM3	GNAZ	0.020409878	Co-expression	Burington-Shaughnessy-2008
DNM3	PRKAR2B	0.018598083	Co-expression	Burington-Shaughnessy-2008
DNM3	LCN2	0.014431204	Co-expression	Burington-Shaughnessy-2008
DNM3	GP5	0.026230197	Co-expression	Burington-Shaughnessy-2008
DNM3	VCL	0.023570733	Co-expression	Burington-Shaughnessy-2008
ACTN1	ITGA2B	0.021545414	Co-expression	Burington-Shaughnessy-2008
ACTN1	GAS2L1	0.016413018	Co-expression	Burington-Shaughnessy-2008
ACTN1	TAL1	0.02201425	Co-expression	Burington-Shaughnessy-2008
ACTN1	PF4V1	0.022668684	Co-expression	Burington-Shaughnessy-2008
ACTN1	MAOB	0.017331576	Co-expression	Burington-Shaughnessy-2008
ACTN1	ABLIM3	0.019935489	Co-expression	Burington-Shaughnessy-2008
ACTN1	CLU	0.018778319	Co-expression	Burington-Shaughnessy-2008
ACTN1	PPBP	0.02390244	Co-expression	Burington-Shaughnessy-2008
ACTN1	PF4	0.025508594	Co-expression	Burington-Shaughnessy-2008
ACTN1	GP1BA	0.021781703	Co-expression	Burington-Shaughnessy-2008
ACTN1	NRGN	0.024859026	Co-expression	Burington-Shaughnessy-2008
ACTN1	MYLK	0.01769337	Co-expression	Burington-Shaughnessy-2008
ACTN1	PROS1	0.015837997	Co-expression	Burington-Shaughnessy-2008
ACTN1	F13A1	0.024040032	Co-expression	Burington-Shaughnessy-2008
ACTN1	GUCY1B1	0.023026703	Co-expression	Burington-Shaughnessy-2008
ACTN1	SELP	0.018771786	Co-expression	Burington-Shaughnessy-2008
ACTN1	CYP1B1	0.013964006	Co-expression	Burington-Shaughnessy-2008
ACTN1	S100A12	0.01414969	Co-expression	Burington-Shaughnessy-2008
ACTN1	GNAZ	0.02184398	Co-expression	Burington-Shaughnessy-2008
ACTN1	PRKAR2B	0.017975373	Co-expression	Burington-Shaughnessy-2008
ACTN1	LCN2	0.014730594	Co-expression	Burington-Shaughnessy-2008
ACTN1	ALOX12	0.0049090586	Co-expression	Burington-Shaughnessy-2008
ACTN1	GP5	0.024434095	Co-expression	Burington-Shaughnessy-2008
ACTN1	VCL	0.019986745	Co-expression	Burington-Shaughnessy-2008
ACTN1	DNM3	0.01991568	Co-expression	Burington-Shaughnessy-2008
ABCC3	ITGA2B	0.019370388	Co-expression	Burington-Shaughnessy-2008
ABCC3	GAS2L1	0.018248292	Co-expression	Burington-Shaughnessy-2008
ABCC3	TAL1	0.018006027	Co-expression	Burington-Shaughnessy-2008
ABCC3	PF4V1	0.021291422	Co-expression	Burington-Shaughnessy-2008
ABCC3	ABLIM3	0.022319159	Co-expression	Burington-Shaughnessy-2008
ABCC3	CALD1	0.02283745	Co-expression	Burington-Shaughnessy-2008
ABCC3	CLU	0.016791536	Co-expression	Burington-Shaughnessy-2008
ABCC3	PPBP	0.020472296	Co-expression	Burington-Shaughnessy-2008
ABCC3	PF4	0.02010746	Co-expression	Burington-Shaughnessy-2008
ABCC3	GP1BA	0.021901896	Co-expression	Burington-Shaughnessy-2008
ABCC3	NRGN	0.024666328	Co-expression	Burington-Shaughnessy-2008
ABCC3	PROS1	0.021072593	Co-expression	Burington-Shaughnessy-2008
ABCC3	F13A1	0.021698728	Co-expression	Burington-Shaughnessy-2008
ABCC3	GUCY1B1	0.022833332	Co-expression	Burington-Shaughnessy-2008
ABCC3	SELP	0.018341623	Co-expression	Burington-Shaughnessy-2008
ABCC3	VSIG4	0.010379263	Co-expression	Burington-Shaughnessy-2008
ABCC3	PRKAR2B	0.018915229	Co-expression	Burington-Shaughnessy-2008
ABCC3	ALOX12	0.0053166803	Co-expression	Burington-Shaughnessy-2008
ABCC3	GP5	0.023462912	Co-expression	Burington-Shaughnessy-2008
ABCC3	VCL	0.019949554	Co-expression	Burington-Shaughnessy-2008
ABCC3	DNM3	0.021225292	Co-expression	Burington-Shaughnessy-2008
ABCC3	ACTN1	0.023841875	Co-expression	Burington-Shaughnessy-2008
ASAP2	ITGA2B	0.017922219	Co-expression	Burington-Shaughnessy-2008
ASAP2	SIRPA	0.022589065	Co-expression	Burington-Shaughnessy-2008
ASAP2	GAS2L1	0.0144536905	Co-expression	Burington-Shaughnessy-2008
ASAP2	TAL1	0.02056637	Co-expression	Burington-Shaughnessy-2008
ASAP2	PF4V1	0.01895909	Co-expression	Burington-Shaughnessy-2008
ASAP2	CALD1	0.02033812	Co-expression	Burington-Shaughnessy-2008
ASAP2	CLU	0.016142858	Co-expression	Burington-Shaughnessy-2008
ASAP2	PPBP	0.018282	Co-expression	Burington-Shaughnessy-2008
ASAP2	PF4	0.018408272	Co-expression	Burington-Shaughnessy-2008
ASAP2	GP1BA	0.019267965	Co-expression	Burington-Shaughnessy-2008
ASAP2	TNNC2	0.015455955	Co-expression	Burington-Shaughnessy-2008
ASAP2	NRGN	0.019803613	Co-expression	Burington-Shaughnessy-2008
ASAP2	MYL9	0.016434316	Co-expression	Burington-Shaughnessy-2008
ASAP2	PROS1	0.011819762	Co-expression	Burington-Shaughnessy-2008
ASAP2	F13A1	0.017935686	Co-expression	Burington-Shaughnessy-2008
ASAP2	GUCY1B1	0.019794606	Co-expression	Burington-Shaughnessy-2008
ASAP2	SELP	0.017966565	Co-expression	Burington-Shaughnessy-2008
ASAP2	GP9	0.014591791	Co-expression	Burington-Shaughnessy-2008
ASAP2	PRKAR2B	0.018139552	Co-expression	Burington-Shaughnessy-2008
ASAP2	LCN2	0.011881801	Co-expression	Burington-Shaughnessy-2008
ASAP2	ALOX12	0.0053700726	Co-expression	Burington-Shaughnessy-2008
ASAP2	GP5	0.02129694	Co-expression	Burington-Shaughnessy-2008
ASAP2	VCL	0.017013324	Co-expression	Burington-Shaughnessy-2008
ASAP2	DNM3	0.019468173	Co-expression	Burington-Shaughnessy-2008
ASAP2	ABCC3	0.017357936	Co-expression	Burington-Shaughnessy-2008
PTCRA	ITGA2B	0.017351411	Co-expression	Burington-Shaughnessy-2008
PTCRA	ITGB3	0.02671103	Co-expression	Burington-Shaughnessy-2008
PTCRA	GAS2L1	0.018090151	Co-expression	Burington-Shaughnessy-2008
PTCRA	TAL1	0.019746099	Co-expression	Burington-Shaughnessy-2008
PTCRA	PF4V1	0.02364443	Co-expression	Burington-Shaughnessy-2008
PTCRA	MAOB	0.023244128	Co-expression	Burington-Shaughnessy-2008
PTCRA	CLU	0.016215794	Co-expression	Burington-Shaughnessy-2008
PTCRA	PPBP	0.019370753	Co-expression	Burington-Shaughnessy-2008
PTCRA	PF4	0.015933327	Co-expression	Burington-Shaughnessy-2008
PTCRA	GP1BA	0.018444737	Co-expression	Burington-Shaughnessy-2008
PTCRA	NRGN	0.022166051	Co-expression	Burington-Shaughnessy-2008
PTCRA	PROS1	0.017886592	Co-expression	Burington-Shaughnessy-2008
PTCRA	F13A1	0.023947418	Co-expression	Burington-Shaughnessy-2008
PTCRA	GUCY1B1	0.022897044	Co-expression	Burington-Shaughnessy-2008
PTCRA	SELP	0.017748183	Co-expression	Burington-Shaughnessy-2008
PTCRA	PRKAR2B	0.017770233	Co-expression	Burington-Shaughnessy-2008
PTCRA	ALOX12	0.0050647035	Co-expression	Burington-Shaughnessy-2008
PTCRA	GP5	0.018853381	Co-expression	Burington-Shaughnessy-2008
PTCRA	VCL	0.025412401	Co-expression	Burington-Shaughnessy-2008
PTCRA	DNM3	0.018447502	Co-expression	Burington-Shaughnessy-2008
PTCRA	ASAP2	0.01634464	Co-expression	Burington-Shaughnessy-2008
LTF	ITGA2B	0.013334938	Co-expression	Burington-Shaughnessy-2008
LTF	GAS2L1	0.010713826	Co-expression	Burington-Shaughnessy-2008
LTF	TAL1	0.012969004	Co-expression	Burington-Shaughnessy-2008
LTF	PF4V1	0.01159562	Co-expression	Burington-Shaughnessy-2008
LTF	ABLIM3	0.013599186	Co-expression	Burington-Shaughnessy-2008
LTF	CLU	0.009806472	Co-expression	Burington-Shaughnessy-2008
LTF	PPBP	0.013772892	Co-expression	Burington-Shaughnessy-2008
LTF	PF4	0.014176424	Co-expression	Burington-Shaughnessy-2008
LTF	MMP8	0.021506658	Co-expression	Burington-Shaughnessy-2008
LTF	GP1BA	0.013148829	Co-expression	Burington-Shaughnessy-2008
LTF	NRGN	0.013177512	Co-expression	Burington-Shaughnessy-2008
LTF	F13A1	0.013612354	Co-expression	Burington-Shaughnessy-2008
LTF	S100A9	0.016061902	Co-expression	Burington-Shaughnessy-2008
LTF	GUCY1B1	0.014562709	Co-expression	Burington-Shaughnessy-2008
LTF	SELP	0.011727094	Co-expression	Burington-Shaughnessy-2008
LTF	S100A8	0.020136284	Co-expression	Burington-Shaughnessy-2008
LTF	AQP9	0.01242975	Co-expression	Burington-Shaughnessy-2008
LTF	S100A12	0.02063896	Co-expression	Burington-Shaughnessy-2008
LTF	LCN2	0.020196687	Co-expression	Burington-Shaughnessy-2008
LTF	VCL	0.012378976	Co-expression	Burington-Shaughnessy-2008
LTF	DNM3	0.00960893	Co-expression	Burington-Shaughnessy-2008
LTF	ACTN1	0.013415307	Co-expression	Burington-Shaughnessy-2008
LTF	ASAP2	0.010713577	Co-expression	Burington-Shaughnessy-2008
SLC2A3	ITGA2B	0.014174262	Co-expression	Burington-Shaughnessy-2008
SLC2A3	GAS2L1	0.013337549	Co-expression	Burington-Shaughnessy-2008
SLC2A3	TAL1	0.016081203	Co-expression	Burington-Shaughnessy-2008
SLC2A3	PF4V1	0.013191696	Co-expression	Burington-Shaughnessy-2008
SLC2A3	ABLIM3	0.0117294	Co-expression	Burington-Shaughnessy-2008
SLC2A3	CALD1	0.01607264	Co-expression	Burington-Shaughnessy-2008
SLC2A3	CLU	0.012166415	Co-expression	Burington-Shaughnessy-2008
SLC2A3	PPBP	0.012863117	Co-expression	Burington-Shaughnessy-2008
SLC2A3	PF4	0.013572797	Co-expression	Burington-Shaughnessy-2008
SLC2A3	MMP8	0.014916876	Co-expression	Burington-Shaughnessy-2008
SLC2A3	GP1BA	0.014079919	Co-expression	Burington-Shaughnessy-2008
SLC2A3	NRGN	0.013824159	Co-expression	Burington-Shaughnessy-2008
SLC2A3	F13A1	0.013966243	Co-expression	Burington-Shaughnessy-2008
SLC2A3	S100A9	0.01240579	Co-expression	Burington-Shaughnessy-2008
SLC2A3	GUCY1B1	0.0153284	Co-expression	Burington-Shaughnessy-2008
SLC2A3	SELP	0.012206203	Co-expression	Burington-Shaughnessy-2008
SLC2A3	S100A8	0.01416101	Co-expression	Burington-Shaughnessy-2008
SLC2A3	AQP9	0.014121356	Co-expression	Burington-Shaughnessy-2008
SLC2A3	S100A12	0.01333732	Co-expression	Burington-Shaughnessy-2008
SLC2A3	ACSL1	0.011151681	Co-expression	Burington-Shaughnessy-2008
SLC2A3	LCN2	0.012379404	Co-expression	Burington-Shaughnessy-2008
SLC2A3	ALOX12	0.0047133532	Co-expression	Burington-Shaughnessy-2008
SLC2A3	GP5	0.01819931	Co-expression	Burington-Shaughnessy-2008
SLC2A3	VCL	0.014809321	Co-expression	Burington-Shaughnessy-2008
SLC2A3	DNM3	0.013412113	Co-expression	Burington-Shaughnessy-2008
SLC2A3	ACTN1	0.013724351	Co-expression	Burington-Shaughnessy-2008
SLC2A3	ASAP2	0.0116023	Co-expression	Burington-Shaughnessy-2008
SLC2A3	PTCRA	0.015318556	Co-expression	Burington-Shaughnessy-2008
SLC2A3	LTF	0.011775642	Co-expression	Burington-Shaughnessy-2008
VCAN	ITGA2B	0.014979848	Co-expression	Burington-Shaughnessy-2008
VCAN	TAL1	0.016882755	Co-expression	Burington-Shaughnessy-2008
VCAN	PF4V1	0.015250526	Co-expression	Burington-Shaughnessy-2008
VCAN	PPBP	0.017126331	Co-expression	Burington-Shaughnessy-2008
VCAN	PF4	0.019080853	Co-expression	Burington-Shaughnessy-2008
VCAN	GP1BA	0.018646391	Co-expression	Burington-Shaughnessy-2008
VCAN	NRGN	0.014665528	Co-expression	Burington-Shaughnessy-2008
VCAN	F13A1	0.016193248	Co-expression	Burington-Shaughnessy-2008
VCAN	GUCY1B1	0.018891392	Co-expression	Burington-Shaughnessy-2008
VCAN	SELP	0.012577199	Co-expression	Burington-Shaughnessy-2008
VCAN	S100A8	0.016044859	Co-expression	Burington-Shaughnessy-2008
VCAN	CYP1B1	0.019810978	Co-expression	Burington-Shaughnessy-2008
VCAN	LCN2	0.015464486	Co-expression	Burington-Shaughnessy-2008
VCAN	LTF	0.014251777	Co-expression	Burington-Shaughnessy-2008
IGFBP2	ITGA2B	0.019731747	Co-expression	Burington-Shaughnessy-2008
IGFBP2	TAL1	0.01719922	Co-expression	Burington-Shaughnessy-2008
IGFBP2	PF4V1	0.019322138	Co-expression	Burington-Shaughnessy-2008
IGFBP2	ABLIM3	0.02228649	Co-expression	Burington-Shaughnessy-2008
IGFBP2	CLU	0.01905825	Co-expression	Burington-Shaughnessy-2008
IGFBP2	PPBP	0.019330408	Co-expression	Burington-Shaughnessy-2008
IGFBP2	PF4	0.019363906	Co-expression	Burington-Shaughnessy-2008
IGFBP2	GP1BA	0.020986497	Co-expression	Burington-Shaughnessy-2008
IGFBP2	HTRA1	0.031823386	Co-expression	Burington-Shaughnessy-2008
IGFBP2	NRGN	0.02050175	Co-expression	Burington-Shaughnessy-2008
IGFBP2	F13A1	0.020713655	Co-expression	Burington-Shaughnessy-2008
IGFBP2	GUCY1B1	0.02201407	Co-expression	Burington-Shaughnessy-2008
IGFBP2	SELP	0.017478991	Co-expression	Burington-Shaughnessy-2008
